Date,AXISBANK.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SBIN.NS,TCS.NS
2024-05-14,1121.026123046875,720.7328491210938,2258.474609375,1102.47900390625,1341.33349609375,384.6651306152344,3289.974365234375,1409.6416015625,774.897705078125,3658.587158203125
2024-05-15,1126.2176513671875,709.6575927734375,2233.194580078125,1106.2176513671875,1336.861328125,382.96429443359375,3320.981201171875,1405.86962890625,776.8865356445312,3639.080810546875
2024-05-16,1137.449462890625,720.3875122070312,2252.274658203125,1112.8095703125,1368.3070068359375,386.2317199707031,3368.975830078125,1414.8778076171875,768.9784545898438,3684.94189453125
2024-05-17,1139.4959716796875,722.286865234375,2230.359130859375,1112.2684326171875,1359.78662109375,390.5734558105469,3359.38671875,1425.15185546875,774.5662231445312,3621.7939453125
2024-05-21,1135.802001953125,719.6721801757812,2221.083251953125,1102.8724365234375,1350.23046875,389.2306213378906,3349.845947265625,1425.57373046875,786.6888427734375,3608.66357421875
2024-05-22,1124.1710205078125,719.8695068359375,2275.103759765625,1093.1812744140625,1369.6722412109375,393.796142578125,3369.21923828125,1449.91845703125,788.422119140625,3619.810546875
2024-05-23,1163.357177734375,736.3468017578125,2290.0986328125,1116.2039794921875,1386.2421875,395.0941467285156,3490.471435546875,1475.1319580078125,801.277587890625,3677.857421875
2024-05-24,1172.0928955078125,748.4827880859375,2277.17041015625,1113.6949462890625,1379.369384765625,390.48388671875,3529.899169921875,1469.37451171875,797.9072265625,3636.34130859375
2024-05-27,1185.07177734375,753.6627807617188,2292.02099609375,1111.579833984375,1385.253662109375,386.2764892578125,3555.30810546875,1455.4774169921875,802.818359375,3634.02685546875
2024-05-28,1181.4776611328125,755.0440673828125,2303.027099609375,1108.775634765625,1381.205322265625,384.03851318359375,3561.343994140625,1445.501220703125,800.3628540039062,3627.272705078125
2024-05-29,1157.8660888671875,744.0921630859375,2281.351806640625,1084.2281494140625,1366.04736328125,385.78411865234375,3538.563720703125,1430.1895751953125,792.1776733398438,3593.030029296875
2024-05-30,1166.052734375,747.3234252929688,2260.204833984375,1095.7393798828125,1343.92236328125,379.4282531738281,3538.46630859375,1414.3814697265625,795.2590942382812,3529.220703125
2024-05-31,1160.26220703125,755.5620727539062,2238.721923828125,1102.970947265625,1351.0770263671875,381.7557678222656,3572.150146484375,1419.8907470703125,799.5924072265625,3467.677978515625
2024-06-03,1221.911865234375,775.615966796875,2264.530517578125,1141.292724609375,1350.11669921875,385.24700927734375,3793.96728515625,1499.228515625,872.1032104492188,3497.8115234375
2024-06-04,1129.412353515625,731.6848754882812,2399.4853515625,1054.1707763671875,1338.3526611328125,378.535888671875,3313.095458984375,1387.0091552734375,746.4852905273438,3509.288818359375
2024-06-05,1182.575927734375,765.5520629882812,2501.806884765625,1090.7708740234375,1373.3564453125,392.302490234375,3318.741943359375,1410.3116455078125,760.4962768554688,3538.997314453125
2024-06-06,1169.0478515625,769.4493408203125,2450.718017578125,1092.4925537109375,1413.833984375,396.9521484375,3390.3447265625,1421.0819091796875,786.6887817382812,3618.298583984375
2024-06-07,1184.872314453125,776.1832885742188,2477.824462890625,1103.6103515625,1472.749755859375,400.3710021972656,3438.971923828125,1459.1500244140625,799.207275390625,3678.32958984375
2024-06-10,1198.0506591796875,770.23876953125,2465.85693359375,1105.676513671875,1440.2427978515625,398.3196716308594,3449.92431640625,1460.5894775390625,800.9887084960938,3645.03173828125
2024-06-11,1192.659423828125,771.9653930664062,2457.206298828125,1100.166748046875,1436.4014892578125,394.7640686035156,3503.419189453125,1445.9727783203125,804.5997924804688,3638.796875
2024-06-12,1185.970458984375,776.5780029296875,2430.628173828125,1101.4951171875,1426.2701416015625,394.1258544921875,3534.182861328125,1452.57373046875,808.0182495117188,3619.479736328125
2024-06-13,1172.741943359375,779.8340454101562,2390.93017578125,1089.4918212890625,1434.6728515625,392.302490234375,3605.590576171875,1454.4847412109375,812.6405639648438,3663.40478515625
2024-06-14,1179.131591796875,787.8013305664062,2406.79931640625,1087.8192138671875,1429.8233642578125,393.0774230957031,3590.16015625,1466.6944580078125,808.1146240234375,3619.857177734375
2024-06-18,1189.9638671875,793.1785888671875,2413.108154296875,1104.7418212890625,1438.7542724609375,390.8893737792969,3591.523193359375,1470.1439208984375,813.603515625,3603.846435546875
2024-06-19,1224.657470703125,817.869873046875,2384.71875,1125.993408203125,1451.382568359375,386.23974609375,3494.901123046875,1447.9332275390625,821.0181884765625,3591.18798828125
2024-06-20,1237.486572265625,823.5431518554688,2409.17724609375,1138.1444091796875,1455.27197265625,385.9206237792969,3526.7890625,1462.87255859375,812.4960327148438,3577.538330078125
2024-06-21,1235.43994140625,821.7672119140625,2369.480712890625,1139.964599609375,1471.885498046875,382.54736328125,3468.45849609375,1443.515869140625,805.322021484375,3599.7373046875
2024-06-24,1226.1051025390625,825.0478515625,2370.35400390625,1151.2298583984375,1466.5556640625,385.9206237792969,3465.12255859375,1430.88427734375,801.8554077148438,3605.45166015625
2024-06-25,1269.3846435546875,844.2631225585938,2360.648193359375,1178.6307373046875,1480.7684326171875,385.9206237792969,3520.2646484375,1443.46630859375,811.0516357421875,3625.9033203125
2024-06-26,1283.31201171875,839.40380859375,2373.654052734375,1198.357421875,1479.568115234375,386.51318359375,3535.12939453125,1502.9013671875,814.0367431640625,3642.339599609375
2024-06-27,1286.856201171875,836.7644653320312,2389.716796875,1200.226806640625,1510.922607421875,388.01751708984375,3497.304931640625,1519.3050537109375,812.73681640625,3716.3037109375
2024-06-28,1263.1947021484375,830.671875,2400.29638671875,1180.2540283203125,1504.5843505859375,387.3793640136719,3481.6552734375,1553.89892578125,817.5034790039062,3687.964599609375
2024-07-01,1259.8502197265625,841.2290649414062,2431.40380859375,1192.3065185546875,1527.68017578125,391.1628723144531,3460.16748046875,1548.6875,810.7627563476562,3757.91455078125
2024-07-02,1251.364013671875,853.7597045898438,2412.040283203125,1171.3992919921875,1556.7301025390625,387.92633056640625,3558.236083984375,1553.675537109375,795.5480346679688,3794.94384765625
2024-07-03,1277.9207763671875,872.531005859375,2436.499267578125,1182.2218017578125,1562.8280029296875,390.4790954589844,3546.31494140625,1541.019287109375,808.8368530273438,3745.681640625
2024-07-04,1278.8193359375,852.0578002929688,2422.52294921875,1213.115478515625,1585.155517578125,391.1628723144531,3506.037353515625,1542.6075439453125,808.2108764648438,3798.2978515625
2024-07-05,1284.9593505859375,813.0598754882812,2472.07080078125,1213.509033203125,1582.082275390625,395.3566589355469,3558.873779296875,1576.9532470703125,827.9033813476562,3789.654052734375
2024-07-08,1285.7579345703125,806.7698974609375,2511.03955078125,1215.1324462890625,1595.718994140625,404.42803955078125,3563.632568359375,1589.1380615234375,824.5330200195312,3772.084228515625
2024-07-09,1287.305419921875,807.3372192382812,2513.951171875,1228.1195068359375,1591.3975830078125,412.6332702636719,3597.0908203125,1578.5911865234375,829.3959350585938,3764.810546875
2024-07-10,1289.5518798828125,802.20654296875,2533.654296875,1223.1510009765625,1582.8507080078125,411.5848693847656,3581.3427734375,1572.5855712890625,817.5515747070312,3692.687744140625
2024-07-11,1294.6435546875,800.1346435546875,2532.1015625,1218.4775390625,1587.1240234375,418.1490783691406,3552.93798828125,1569.036865234375,824.9664306640625,3706.432373046875
2024-07-12,1316.1751708984375,800.5292358398438,2545.107177734375,1213.01708984375,1643.8311767578125,418.51373291015625,3580.656005859375,1584.9937744140625,827.855224609375,3952.271728515625
2024-07-15,1306.33349609375,800.2332763671875,2543.214599609375,1210.1146240234375,1639.317626953125,422.4796447753906,3582.863525390625,1585.4901123046875,848.7033081054688,3938.33837890625
2024-07-16,1302.886474609375,799.0739135742188,2609.359619140625,1219.9041748046875,1657.563720703125,424.43975830078125,3568.0966796875,1564.669189453125,848.0773315429688,3947.076416015625
2024-07-18,1308.281982421875,796.6320190429688,2657.840087890625,1230.136474609375,1688.2940673828125,428.7247009277344,3587.376953125,1575.0177001953125,860.451416015625,4076.583740234375
2024-07-19,1291.2464599609375,792.9319458007812,2646.775634765625,1228.51318359375,1721.8092041015625,432.6449890136719,3550.38671875,1543.7242431640625,856.4069213867188,4073.60205078125
2024-07-22,1281.4049072265625,810.3218994140625,2654.83154296875,1221.134033203125,1738.9990234375,425.3514404296875,3582.71630859375,1489.6495361328125,844.3218383789062,4059.351806640625
2024-07-23,1262.1712646484375,798.407958984375,2684.968017578125,1206.96630859375,1764.015380859375,448.7364196777344,3471.450927734375,1476.96826171875,831.8997192382812,4073.554931640625
2024-07-24,1238.1917724609375,791.3286743164062,2637.1181640625,1203.2767333984375,1761.182373046875,450.4230651855469,3453.201171875,1484.7109375,820.4404907226562,4077.247802734375
2024-07-25,1174.8958740234375,797.5198974609375,2627.55810546875,1178.58154296875,1752.4434814453125,446.6851501464844,3551.0244140625,1481.435302734375,817.070068359375,4092.632568359375
2024-07-26,1176.3446044921875,798.2846069335938,2631.294921875,1187.7314453125,1804.3489990234375,457.8534240722656,3610.630859375,1497.9381103515625,830.50341796875,4154.50830078125
2024-07-29,1169.0509033203125,791.822021484375,2631.82861328125,1193.1427001953125,1796.8583984375,452.2464599609375,3703.8916015625,1508.931640625,839.3143920898438,4148.1171875
2024-07-30,1169.0009765625,797.0020141601562,2612.22265625,1189.9451904296875,1802.66845703125,446.6395568847656,3713.408935546875,1502.0328369140625,840.469970703125,4133.205078125
2024-07-31,1165.104248046875,797.1006469726562,2626.0537109375,1195.3074951171875,1794.121337890625,451.6082763671875,3743.187744140625,1494.364501953125,840.0848388671875,4152.14111328125
2024-08-01,1171.299072265625,808.471923828125,2635.66259765625,1190.584716796875,1779.092529296875,450.10400390625,3708.159912109375,1504.1671142578125,830.696044921875,4163.26611328125
2024-08-02,1159.8587646484375,818.51123046875,2613.33935546875,1177.25341796875,1748.9383544921875,445.9101867675781,3596.6982421875,1488.309326171875,816.4441528320312,4055.280517578125
2024-08-05,1132.5321044921875,797.1006469726562,2636.001953125,1153.689453125,1682.3880615234375,443.08392333984375,3461.590087890625,1436.69140625,781.5850830078125,3934.087890625
2024-08-06,1125.138427734375,789.922607421875,2669.147705078125,1148.0322265625,1681.619873046875,443.3574523925781,3508.8828125,1445.352294921875,768.15185546875,3949.37939453125
